Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,244,Samoa,5510,Production,661,"Cocoa, beans",2014,2014,tonnes,484.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,249,Coconuts,2014,2014,ha,26801.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,249,Coconuts,2014,2014,tonnes,175517.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,656,"Coffee, green",2014,2014,ha,39.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,656,"Coffee, green",2014,2014,tonnes,11.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,821,Fibre crops nes,2014,2014,tonnes,414.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,512,"Fruit, citrus nes",2014,2014,ha,146.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,512,"Fruit, citrus nes",2014,2014,tonnes,710.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,603,"Fruit, tropical fresh nes",2014,2014,ha,3414.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,603,"Fruit, tropical fresh nes",2014,2014,tonnes,9359.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,446,"Maize, green",2014,2014,ha,57.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,446,"Maize, green",2014,2014,tonnes,31.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,115.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,571,"Mangoes, mangosteens, guavas",2014,2014,tonnes,4234.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,507.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,339,Oilseeds nes,2014,2014,tonnes,195.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,600,Papayas,2014,2014,ha,237.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,600,Papayas,2014,2014,tonnes,3471.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,687,Pepper (piper spp.),2014,2014,ha,17.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,687,Pepper (piper spp.),2014,2014,tonnes,11.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,574,Pineapples,2014,2014,ha,160.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,574,Pineapples,2014,2014,tonnes,4422.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,149,"Roots and tubers, nes",2014,2014,ha,400.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,149,"Roots and tubers, nes",2014,2014,tonnes,2999.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,723,"Spices, nes",2014,2014,ha,99.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,723,"Spices, nes",2014,2014,tonnes,100.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,156,Sugar cane,2014,2014,ha,1.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,156,Sugar cane,2014,2014,tonnes,12.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,136,Taro (cocoyam),2014,2014,ha,3756.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,136,Taro (cocoyam),2014,2014,tonnes,19901.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,46.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,826,"Tobacco, unmanufactured",2014,2014,tonnes,212.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,1125.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,1303.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,137,Yams,2014,2014,ha,689.0,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,137,Yams,2014,2014,tonnes,3190.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,486,Bananas,2014,2014,ha,2367.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,486,Bananas,2014,2014,tonnes,41963.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,125,Cassava,2014,2014,ha,313.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,125,Cassava,2014,2014,tonnes,1349.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,693,Cinnamon (canella),2014,2014,ha,230.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,693,Cinnamon (canella),2014,2014,tonnes,59.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,661,"Cocoa, beans",2014,2014,ha,23033.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,661,"Cocoa, beans",2014,2014,tonnes,3200.0,*,Unofficial figure
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,249,Coconuts,2014,2014,ha,12890.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,249,Coconuts,2014,2014,tonnes,63616.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,656,"Coffee, green",2014,2014,ha,164.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,656,"Coffee, green",2014,2014,tonnes,11.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,556.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,5234.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,56,Maize,2014,2014,ha,341.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,56,Maize,2014,2014,tonnes,716.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,257,"Oil, palm",2014,2014,tonnes,3650.0,F,FAO estimate
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,254,"Oil, palm fruit",2014,2014,ha,1744.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,254,"Oil, palm fruit",2014,2014,tonnes,16558.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,256,Palm kernels,2014,2014,tonnes,891.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,149,"Roots and tubers, nes",2014,2014,ha,313.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,149,"Roots and tubers, nes",2014,2014,tonnes,111.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,136,Taro (cocoyam),2014,2014,ha,1823.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,136,Taro (cocoyam),2014,2014,tonnes,6916.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,250.0,F,FAO estimate
QC,Crops,193,Sao Tome and Principe,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,1725.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5312,Area harvested,137,Yams,2014,2014,ha,366.0,Im,FAO data based on imputation methodology
QC,Crops,193,Sao Tome and Principe,5510,Production,137,Yams,2014,2014,tonnes,2101.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,44,Barley,2014,2014,ha,963.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,44,Barley,2014,2014,tonnes,7636.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,7813.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,8800.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,642.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,426,Carrots and turnips,2014,2014,tonnes,11449.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,656,"Coffee, green",2014,2014,ha,0.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,656,"Coffee, green",2014,2014,tonnes,0.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,329,Cottonseed,2014,2014,tonnes,,M,Data not available
QC,Crops,194,Saudi Arabia,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,1626.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,127415.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,577,Dates,2014,2014,ha,107281.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,577,Dates,2014,2014,tonnes,766800.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,2064.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,399,Eggplants (aubergines),2014,2014,tonnes,32241.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,512,"Fruit, citrus nes",2014,2014,ha,10556.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,512,"Fruit, citrus nes",2014,2014,tonnes,91251.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,48147.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,357546.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,560,Grapes,2014,2014,ha,3817.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,560,Grapes,2014,2014,tonnes,42133.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,499.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,242,"Groundnuts, with shell",2014,2014,tonnes,2043.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,56,Maize,2014,2014,ha,12543.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,56,Maize,2014,2014,tonnes,80000.0,*,Unofficial figure
QC,Crops,194,Saudi Arabia,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,3827.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,74133.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,79,Millet,2014,2014,ha,3802.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,79,Millet,2014,2014,tonnes,6408.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,430,Okra,2014,2014,ha,2171.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,430,Okra,2014,2014,tonnes,31330.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,403,"Onions, dry",2014,2014,ha,4612.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,403,"Onions, dry",2014,2014,tonnes,131177.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,116,Potatoes,2014,2014,ha,17073.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,116,Potatoes,2014,2014,tonnes,445028.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,4932.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,211,"Pulses, nes",2014,2014,tonnes,14936.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,3356.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,68644.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,0.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,27,"Rice, paddy",2014,2014,tonnes,0.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,289,Sesame seed,2014,2014,ha,3098.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,289,Sesame seed,2014,2014,tonnes,6124.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,83,Sorghum,2014,2014,ha,102000.0,F,FAO estimate
QC,Crops,194,Saudi Arabia,5510,Production,83,Sorghum,2014,2014,tonnes,265000.0,*,Unofficial figure
QC,Crops,194,Saudi Arabia,5312,Area harvested,388,Tomatoes,2014,2014,ha,11684.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,388,Tomatoes,2014,2014,tonnes,389698.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,6735.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,114230.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,567,Watermelons,2014,2014,ha,24558.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,567,Watermelons,2014,2014,tonnes,532192.0,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,15,Wheat,2014,2014,ha,116718.0,,Official data
QC,Crops,194,Saudi Arabia,5510,Production,15,Wheat,2014,2014,tonnes,500000.0,*,Unofficial figure
QC,Crops,195,Senegal,5312,Area harvested,203,Bambara beans,2014,2014,ha,,M,Data not available
QC,Crops,195,Senegal,5510,Production,203,Bambara beans,2014,2014,tonnes,,M,Data not available
QC,Crops,195,Senegal,5312,Area harvested,486,Bananas,2014,2014,ha,1447.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,486,Bananas,2014,2014,tonnes,35575.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,414,"Beans, green",2014,2014,ha,850.0,F,FAO estimate
QC,Crops,195,Senegal,5510,Production,414,"Beans, green",2014,2014,tonnes,10500.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,3169.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,57800.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,700.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,426,Carrots and turnips,2014,2014,tonnes,7112.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,217,"Cashew nuts, with shell",2014,2014,ha,18725.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,217,"Cashew nuts, with shell",2014,2014,tonnes,7060.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,125,Cassava,2014,2014,ha,31394.0,,Official data
QC,Crops,195,Senegal,5510,Production,125,Cassava,2014,2014,tonnes,257259.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,108,"Cereals, nes",2014,2014,ha,3286.0,,Official data
QC,Crops,195,Senegal,5510,Production,108,"Cereals, nes",2014,2014,tonnes,2179.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,659.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,689,"Chillies and peppers, dry",2014,2014,tonnes,4718.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,249,Coconuts,2014,2014,ha,1301.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,249,Coconuts,2014,2014,tonnes,4044.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,767,Cotton lint,2014,2014,tonnes,11000.0,*,Unofficial figure
QC,Crops,195,Senegal,5510,Production,329,Cottonseed,2014,2014,tonnes,20000.0,*,Unofficial figure
QC,Crops,195,Senegal,5312,Area harvested,195,"Cow peas, dry",2014,2014,ha,153142.0,,Official data
QC,Crops,195,Senegal,5510,Production,195,"Cow peas, dry",2014,2014,tonnes,64088.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,525.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,399,Eggplants (aubergines),2014,2014,tonnes,5304.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,94,Fonio,2014,2014,ha,3286.0,,Official data
QC,Crops,195,Senegal,5510,Production,94,Fonio,2014,2014,tonnes,2179.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,7300.0,F,FAO estimate
QC,Crops,195,Senegal,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,36000.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,603,"Fruit, tropical fresh nes",2014,2014,ha,1918.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,603,"Fruit, tropical fresh nes",2014,2014,tonnes,13344.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,878659.0,,Official data
QC,Crops,195,Senegal,5510,Production,242,"Groundnuts, with shell",2014,2014,tonnes,669329.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,56,Maize,2014,2014,ha,146361.0,,Official data
QC,Crops,195,Senegal,5510,Production,56,Maize,2014,2014,tonnes,178732.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,21458.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,571,"Mangoes, mangosteens, guavas",2014,2014,tonnes,131000.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,299,Melonseed,2014,2014,ha,10369.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,299,Melonseed,2014,2014,tonnes,1640.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,79,Millet,2014,2014,ha,715996.0,,Official data
QC,Crops,195,Senegal,5510,Production,79,Millet,2014,2014,tonnes,408993.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,234,"Nuts, nes",2014,2014,ha,2408.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,234,"Nuts, nes",2014,2014,tonnes,3524.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,257,"Oil, palm",2014,2014,tonnes,13843.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,254,"Oil, palm fruit",2014,2014,ha,11146.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,254,"Oil, palm fruit",2014,2014,tonnes,120181.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,430,Okra,2014,2014,ha,1360.0,,Official data
QC,Crops,195,Senegal,5510,Production,430,Okra,2014,2014,tonnes,30552.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,403,"Onions, dry",2014,2014,ha,8375.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,403,"Onions, dry",2014,2014,tonnes,245000.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,490,Oranges,2014,2014,ha,7015.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,490,Oranges,2014,2014,tonnes,50000.0,,Official data
QC,Crops,195,Senegal,5510,Production,256,Palm kernels,2014,2014,tonnes,7459.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,116,Potatoes,2014,2014,ha,1422.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,116,Potatoes,2014,2014,tonnes,29680.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,68.0,,Official data
QC,Crops,195,Senegal,5510,Production,211,"Pulses, nes",2014,2014,tonnes,100.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,793.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,18559.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,134973.0,,Official data
QC,Crops,195,Senegal,5510,Production,27,"Rice, paddy",2014,2014,tonnes,559021.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,328,Seed cotton,2014,2014,ha,25057.0,,Official data
QC,Crops,195,Senegal,5510,Production,328,Seed cotton,2014,2014,tonnes,26565.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,289,Sesame seed,2014,2014,ha,18190.0,,Official data
QC,Crops,195,Senegal,5510,Production,289,Sesame seed,2014,2014,tonnes,10124.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,83,Sorghum,2014,2014,ha,125066.0,,Official data
QC,Crops,195,Senegal,5510,Production,83,Sorghum,2014,2014,tonnes,102323.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,236,Soybeans,2014,2014,ha,,M,Data not available
QC,Crops,195,Senegal,5510,Production,236,Soybeans,2014,2014,tonnes,,M,Data not available
QC,Crops,195,Senegal,5312,Area harvested,156,Sugar cane,2014,2014,ha,5977.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,156,Sugar cane,2014,2014,tonnes,702891.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,1120.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,122,Sweet potatoes,2014,2014,tonnes,38059.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,,M,Data not available
QC,Crops,195,Senegal,5510,Production,826,"Tobacco, unmanufactured",2014,2014,tonnes,,M,Data not available
QC,Crops,195,Senegal,5312,Area harvested,388,Tomatoes,2014,2014,ha,7025.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,388,Tomatoes,2014,2014,tonnes,180513.0,,Official data
QC,Crops,195,Senegal,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,7044.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,30219.0,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,567,Watermelons,2014,2014,ha,20689.0,,Official data
QC,Crops,195,Senegal,5510,Production,567,Watermelons,2014,2014,tonnes,230833.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,711,"Anise, badian, fennel, coriander",2014,2014,ha,700.0,F,FAO estimate
QC,Crops,272,Serbia,5510,Production,711,"Anise, badian, fennel, coriander",2014,2014,tonnes,900.0,F,FAO estimate
QC,Crops,272,Serbia,5312,Area harvested,515,Apples,2014,2014,ha,23737.0,,Official data
QC,Crops,272,Serbia,5510,Production,515,Apples,2014,2014,tonnes,336313.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,526,Apricots,2014,2014,ha,5290.0,,Official data
QC,Crops,272,Serbia,5510,Production,526,Apricots,2014,2014,tonnes,29655.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,44,Barley,2014,2014,ha,90803.0,,Official data
QC,Crops,272,Serbia,5510,Production,44,Barley,2014,2014,tonnes,323283.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,176,"Beans, dry",2014,2014,ha,10531.0,,Official data
QC,Crops,272,Serbia,5510,Production,176,"Beans, dry",2014,2014,tonnes,11382.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,414,"Beans, green",2014,2014,ha,18175.0,Im,FAO data based on imputation methodology
QC,Crops,272,Serbia,5510,Production,414,"Beans, green",2014,2014,tonnes,31939.0,Im,FAO data based on imputation methodology
QC,Crops,272,Serbia,5312,Area harvested,558,Berries nes,2014,2014,ha,700.0,F,FAO estimate
QC,Crops,272,Serbia,5510,Production,558,Berries nes,2014,2014,tonnes,3000.0,F,FAO estimate
QC,Crops,272,Serbia,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,11116.0,,Official data
QC,Crops,272,Serbia,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,261240.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,2980.0,,Official data
QC,Crops,272,Serbia,5510,Production,426,Carrots and turnips,2014,2014,tonnes,49936.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,108,"Cereals, nes",2014,2014,ha,2593.0,Im,FAO data based on imputation methodology
QC,Crops,272,Serbia,5510,Production,108,"Cereals, nes",2014,2014,tonnes,7883.0,Im,FAO data based on imputation methodology
QC,Crops,272,Serbia,5312,Area harvested,531,Cherries,2014,2014,ha,3705.0,,Official data
QC,Crops,272,Serbia,5510,Production,531,Cherries,2014,2014,tonnes,20008.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,530,"Cherries, sour",2014,2014,ha,13990.0,,Official data
QC,Crops,272,Serbia,5510,Production,530,"Cherries, sour",2014,2014,tonnes,93905.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,459,Chicory roots,2014,2014,ha,100.0,F,FAO estimate
QC,Crops,272,Serbia,5510,Production,459,Chicory roots,2014,2014,tonnes,3500.0,F,FAO estimate
QC,Crops,272,Serbia,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,1700.0,F,FAO estimate
QC,Crops,272,Serbia,5510,Production,689,"Chillies and peppers, dry",2014,2014,tonnes,400.0,F,FAO estimate
QC,Crops,272,Serbia,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,11865.0,,Official data
QC,Crops,272,Serbia,5510,Production,401,"Chillies and peppers, green",2014,2014,tonnes,114472.0,,Official data
QC,Crops,272,Serbia,5312,Area harvested,195,"Cow peas, dry",2014,2014,ha,4777.0,Im,FAO data based on imputation methodology
QC,Crops,272,Serbia,5510,Production,195,"Cow peas, dry",2014,2014,tonnes,16189.0,Im,FAO data based on imputation methodology
